timestamp_ms,target_x,target_y,target_z,real_x,real_y,real_z,error,base_deg,shoulder_deg,elbow_deg,stretch_shoulder,stretch_elbow,torque_shoulder,torque_elbow,torque_base,limit_shoulder,limit_elbow,limit_base,inertia_torque
5049,20.0,-1.516,9.948,20.069,-1.586,9.979,0.1029,-4.53,63.98,-119.38,0.5929,0.1906,8.28,2.66,2.56,50.4,50.4,12.6,-0.18
5050,20.0,-1.501,9.948,20.069,-1.571,9.979,0.1027,-4.48,63.98,-119.38,0.5926,0.1912,8.27,2.67,2.56,50.4,50.4,12.6,-0.18
5051,20.0,-1.486,9.948,20.069,-1.556,9.979,0.1026,-4.44,63.98,-119.38,0.5922,0.1918,8.27,2.68,2.56,50.4,50.4,12.6,-0.18
5052,20.0,-1.471,9.948,20.069,-1.541,9.979,0.1024,-4.39,63.98,-119.4,0.5927,0.1924,8.28,2.69,2.56,50.4,50.4,12.6,0.01
5053,20.0,-1.456,9.948,20.069,-1.525,9.979,0.1023,-4.35,64.01,-119.4,0.5927,0.193,8.28,2.69,2.56,50.4,50.4,12.6,0.03
5054,20.0,-1.441,9.948,20.068,-1.51,9.979,0.1021,-4.31,64.01,-119.4,0.5923,0.1936,8.27,2.7,2.56,50.4,50.4,12.6,-0.16
5055,20.0,-1.426,9.948,20.068,-1.495,9.979,0.1022,-4.26,64.01,-119.4,0.5899,0.1941,8.24,2.71,2.56,50.4,50.4,12.6,-0.18
5056,20.0,-1.411,9.948,20.068,-1.48,9.979,0.1019,-4.22,64.01,-119.4,0.5915,0.1947,8.26,2.72,2.56,50.4,50.4,12.6,-0.18
5057,20.0,-1.396,9.948,20.068,-1.465,9.979,0.1018,-4.17,64.01,-119.4,0.5909,0.1953,8.25,2.73,2.56,50.4,50.4,12.6,-0.18
5058,20.0,-1.381,9.948,20.068,-1.45,9.979,0.1016,-4.13,64.01,-119.42,0.5905,0.1959,8.25,2.73,2.56,50.4,50.4,12.6,-0.18
5059,20.0,-1.366,9.948,20.068,-1.435,9.979,0.1015,-4.09,64.01,-119.42,0.5902,0.1965,8.24,2.74,2.56,50.4,50.4,12.6,-0.18
5060,20.0,-1.351,9.948,20.068,-1.42,9.979,0.1014,-4.04,64.01,-119.42,0.5898,0.197,8.24,2.75,2.56,50.4,50.4,12.6,-0.18
5061,20.0,-1.336,9.948,20.068,-1.405,9.979,0.1012,-4.0,64.01,-119.42,0.5894,0.1976,8.23,2.76,2.56,50.4,50.4,12.6,-0.18
5062,20.0,-1.321,9.948,20.068,-1.39,9.979,0.1011,-3.96,64.01,-119.42,0.5891,0.1982,8.23,2.77,2.56,50.4,50.4,12.6,-0.18
5063,20.0,-1.306,9.948,20.067,-1.375,9.979,0.101,-3.91,64.01,-119.44,0.5887,0.1988,8.22,2.78,2.55,50.4,50.4,12.6,-0.18
5064,20.0,-1.291,9.948,20.067,-1.359,9.979,0.1009,-3.87,64.03,-119.44,0.5884,0.1993,8.22,2.78,2.55,50.4,50.4,12.6,-0.18
5065,20.0,-1.276,9.948,20.067,-1.344,9.979,0.1007,-3.82,64.03,-119.44,0.588,0.1999,8.21,2.79,2.55,50.4,50.4,12.6,-0.18
5066,20.0,-1.261,9.948,20.067,-1.329,9.979,0.1006,-3.78,64.03,-119.44,0.5877,0.2005,8.21,2.8,2.55,50.4,50.4,12.6,-0.18
5067,20.0,-1.246,9.948,20.067,-1.314,9.979,0.1005,-3.76,64.03,-119.44,0.5873,0.2011,8.2,2.81,2.55,50.4,50.4,12.6,-0.18
5068,20.0,-1.231,9.948,20.067,-1.299,9.979,0.1003,-3.71,64.03,-119.44,0.587,0.2017,8.2,2.82,2.55,50.4,50.4,12.6,-0.18
5069,20.0,-1.216,9.948,20.067,-1.284,9.979,0.1002,-3.67,64.03,-119.47,0.5866,0.2022,8.19,2.82,2.55,50.4,50.4,12.6,-0.18
5070,20.0,-1.201,9.948,20.067,-1.269,9.979,0.1001,-3.63,64.03,-119.47,0.5863,0.2028,8.19,2.83,2.55,50.4,50.4,12.6,-0.18
5071,20.0,-1.186,9.948,20.067,-1.254,9.979,0.1,-3.58,64.03,-119.47,0.5859,0.2034,8.18,2.84,2.55,50.4,50.4,12.6,-0.18
5072,20.0,-1.171,9.948,20.066,-1.239,9.979,0.0998,-3.54,64.03,-119.47,0.5856,0.204,8.18,2.85,2.55,50.4,50.4,12.6,-0.18
5073,20.0,-1.156,9.948,20.066,-1.224,9.979,0.0997,-3.49,64.03,-119.47,0.5856,0.2046,8.18,2.86,2.55,50.4,50.4,12.6,-0.15
5074,20.0,-1.141,9.948,20.066,-1.209,9.978,0.0995,-3.45,64.03,-119.47,0.5856,0.2052,8.18,2.86,2.55,50.4,50.4,12.6,0.03
5075,20.0,-1.126,9.948,20.066,-1.194,9.978,0.0994,-3.41,64.03,-119.47,0.5856,0.2058,8.18,2.87,2.55,50.4,50.4,12.6,0.0
5076,20.0,-1.111,9.948,20.066,-1.178,9.979,0.0993,-3.36,64.05,-119.49,0.5837,0.2064,8.15,2.88,2.55,50.4,50.4,12.6,-0.18
5077,20.0,-1.096,9.948,20.066,-1.163,9.978,0.0991,-3.32,64.05,-119.49,0.5848,0.2069,8.17,2.89,2.55,50.4,50.4,12.6,-0.18
5078,20.0,-1.081,9.948,20.066,-1.148,9.978,0.099,-3.27,64.05,-119.49,0.5843,0.2075,8.16,2.9,2.55,50.4,50.4,12.6,-0.18
5079,20.0,-1.066,9.948,20.066,-1.133,9.978,0.0988,-3.23,64.05,-119.49,0.5839,0.2081,8.15,2.91,2.55,50.4,50.4,12.6,-0.18
5080,20.0,-1.051,9.948,20.065,-1.118,9.978,0.0987,-3.19,64.05,-119.49,0.5836,0.2087,8.15,2.91,2.55,50.4,50.4,12.6,-0.18
5081,20.0,-1.036,9.948,20.065,-1.103,9.978,0.0986,-3.14,64.05,-119.49,0.5832,0.2093,8.14,2.92,2.55,50.4,50.4,12.6,-0.18
5082,20.0,-1.021,9.948,20.065,-1.088,9.978,0.0985,-3.1,64.05,-119.51,0.5829,0.2098,8.14,2.93,2.54,50.4,50.4,12.6,-0.18
5083,20.0,-1.006,9.948,20.065,-1.073,9.978,0.0983,-3.05,64.05,-119.51,0.5825,0.2104,8.13,2.94,2.54,50.4,50.4,12.6,-0.18
5084,20.0,-0.991,9.948,20.065,-1.058,9.978,0.0982,-3.01,64.05,-119.51,0.5822,0.211,8.13,2.95,2.54,50.4,50.4,12.6,-0.18
5085,20.0,-0.976,9.948,20.065,-1.043,9.978,0.0981,-2.97,64.05,-119.51,0.5818,0.2116,8.12,2.95,2.54,50.4,50.4,12.6,-0.18
5086,20.0,-0.961,9.948,20.065,-1.028,9.978,0.0979,-2.92,64.05,-119.51,0.5815,0.2122,8.12,2.96,2.54,50.4,50.4,12.6,-0.18
5087,20.0,-0.946,9.948,20.065,-1.013,9.978,0.0978,-2.88,64.05,-119.51,0.5811,0.2128,8.11,2.97,2.54,50.4,50.4,12.6,-0.18
5088,20.0,-0.931,9.948,20.065,-0.997,9.978,0.0977,-2.86,64.05,-119.51,0.5808,0.2133,8.11,2.98,2.54,50.4,50.4,12.6,-0.18
5089,20.0,-0.916,9.948,20.064,-0.982,9.978,0.0976,-2.81,64.05,-119.51,0.5804,0.2139,8.1,2.99,2.54,50.4,50.4,12.6,-0.18
5090,20.0,-0.901,9.948,20.064,-0.967,9.978,0.0974,-2.77,64.05,-119.53,0.5801,0.2145,8.1,2.99,2.54,50.4,50.4,12.6,-0.18
5091,20.0,-0.886,9.948,20.064,-0.952,9.978,0.0973,-2.72,64.07,-119.53,0.5797,0.2151,8.09,3.0,2.54,50.4,50.4,12.6,-0.18
5092,20.0,-0.871,9.948,20.064,-0.937,9.978,0.0972,-2.68,64.07,-119.53,0.5794,0.2157,8.09,3.01,2.54,50.4,50.4,12.6,-0.18
5093,20.0,-0.856,9.948,20.064,-0.922,9.978,0.097,-2.64,64.07,-119.53,0.579,0.2162,8.09,3.02,2.54,50.4,50.4,12.6,-0.18
5094,20.0,-0.84,9.948,20.064,-0.907,9.978,0.0969,-2.59,64.07,-119.53,0.5787,0.2168,8.08,3.03,2.54,50.4,50.4,12.6,-0.18
5095,20.0,-0.825,9.948,20.064,-0.892,9.978,0.0968,-2.55,64.07,-119.53,0.5787,0.2174,8.08,3.04,2.54,50.4,50.4,12.6,-0.1
5096,20.0,-0.81,9.948,20.064,-0.877,9.978,0.0966,-2.5,64.07,-119.53,0.5787,0.2181,8.08,3.04,2.54,50.4,50.4,12.6,0.03
5097,20.0,-0.795,9.948,20.063,-0.862,9.978,0.0964,-2.46,64.07,-119.53,0.5786,0.2187,8.08,3.05,2.54,50.4,50.4,12.6,-0.05
5098,20.0,-0.78,9.948,20.063,-0.847,9.978,0.0964,-2.42,64.07,-119.55,0.5772,0.2192,8.06,3.06,2.54,50.4,50.4,12.6,-0.18
5099,20.0,-0.765,9.948,20.063,-0.832,9.978,0.0962,-2.37,64.07,-119.55,0.5779,0.2198,8.07,3.07,2.53,50.4,50.4,12.6,-0.18
5100,20.0,-0.75,9.948,20.063,-0.816,9.978,0.0961,-2.33,64.07,-119.55,0.5774,0.2204,8.06,3.08,2.53,50.4,50.4,12.6,-0.18
5101,20.0,-0.735,9.948,20.063,-0.801,9.978,0.0959,-2.29,64.07,-119.55,0.5771,0.221,8.06,3.09,2.53,50.4,50.4,12.6,-0.18
5102,20.0,-0.72,9.948,20.063,-0.786,9.978,0.0958,-2.24,64.07,-119.55,0.5767,0.2216,8.05,3.09,2.53,50.4,50.4,12.6,-0.18
5103,20.0,-0.705,9.948,20.063,-0.771,9.978,0.0957,-2.2,64.07,-119.55,0.5764,0.2222,8.05,3.1,2.53,50.4,50.4,12.6,-0.18
5104,20.0,-0.69,9.948,20.063,-0.756,9.978,0.0956,-2.15,64.07,-119.55,0.5761,0.2227,8.04,3.11,2.53,50.4,50.4,12.6,-0.18
5105,20.0,-0.675,9.948,20.062,-0.741,9.978,0.0954,-2.11,64.07,-119.55,0.5757,0.2233,8.04,3.12,2.53,50.4,50.4,12.6,-0.18
5106,20.0,-0.66,9.948,20.062,-0.726,9.978,0.0953,-2.07,64.07,-119.55,0.5754,0.2239,8.03,3.13,2.53,50.4,50.4,12.6,-0.18
5107,20.0,-0.645,9.948,20.062,-0.711,9.978,0.0952,-2.02,64.07,-119.58,0.575,0.2245,8.03,3.13,2.53,50.4,50.4,12.6,-0.18
5108,20.0,-0.63,9.948,20.062,-0.696,9.978,0.095,-1.98,64.09,-119.58,0.5747,0.2251,8.02,3.14,2.53,50.4,50.4,12.6,-0.18
5109,20.0,-0.615,9.948,20.062,-0.681,9.978,0.0949,-1.93,64.09,-119.58,0.5743,0.2257,8.02,3.15,2.53,50.4,50.4,12.6,-0.18
5110,20.0,-0.6,9.948,20.062,-0.666,9.978,0.0948,-1.89,64.09,-119.58,0.574,0.2263,8.01,3.16,2.53,50.4,50.4,12.6,-0.18
5111,20.0,-0.585,9.948,20.062,-0.651,9.978,0.0947,-1.87,64.09,-119.58,0.5737,0.2268,8.01,3.17,2.53,50.4,50.4,12.6,-0.18
5112,20.0,-0.57,9.948,20.062,-0.636,9.978,0.0945,-1.82,64.09,-119.58,0.5733,0.2274,8.01,3.18,2.53,50.4,50.4,12.6,-0.18
5113,20.0,-0.555,9.948,20.062,-0.62,9.978,0.0944,-1.78,64.09,-119.58,0.573,0.228,8.0,3.18,2.53,50.4,50.4,12.6,-0.18
5114,20.0,-0.54,9.948,20.061,-0.605,9.978,0.0943,-1.74,64.09,-119.58,0.5726,0.2286,8.0,3.19,2.53,50.4,50.4,12.6,-0.18
5115,20.0,-0.525,9.948,20.061,-0.59,9.978,0.0942,-1.69,64.09,-119.58,0.5723,0.2292,7.99,3.2,2.52,50.4,50.4,12.6,-0.18
5116,20.0,-0.51,9.948,20.061,-0.575,9.978,0.094,-1.65,64.09,-119.58,0.572,0.2298,7.99,3.21,2.52,50.4,50.4,12.6,-0.18
5117,20.0,-0.495,9.948,20.061,-0.56,9.978,0.0939,-1.6,64.09,-119.58,0.5719,0.2304,7.99,3.22,2.52,50.4,50.4,12.6,-0.05
5118,20.0,-0.48,9.948,20.061,-0.545,9.978,0.0937,-1.56,64.09,-119.6,0.572,0.231,7.99,3.23,2.52,50.4,50.4,12.6,0.03
5119,20.0,-0.465,9.948,20.061,-0.53,9.978,0.0936,-1.52,64.09,-119.6,0.5718,0.2316,7.98,3.23,2.52,50.4,50.4,12.6,-0.1
5120,20.0,-0.45,9.948,20.061,-0.515,9.978,0.0935,-1.47,64.09,-119.6,0.5709,0.2322,7.97,3.24,2.52,50.4,50.4,12.6,-0.18
5121,20.0,-0.435,9.948,20.061,-0.5,9.978,0.0933,-1.43,64.09,-119.6,0.5711,0.2328,7.97,3.25,2.52,50.4,50.4,12.6,-0.18
5122,20.0,-0.42,9.948,20.06,-0.485,9.978,0.0932,-1.38,64.09,-119.6,0.5707,0.2334,7.97,3.26,2.52,50.4,50.4,12.6,-0.18
5123,20.0,-0.405,9.948,20.06,-0.47,9.978,0.0931,-1.34,64.09,-119.6,0.5704,0.234,7.96,3.27,2.52,50.4,50.4,12.6,-0.18
5124,20.0,-0.39,9.948,20.06,-0.455,9.978,0.0929,-1.3,64.09,-119.6,0.57,0.2345,7.96,3.27,2.52,50.4,50.4,12.6,-0.18
5125,20.0,-0.375,9.948,20.06,-0.44,9.978,0.0928,-1.25,64.09,-119.6,0.5697,0.2351,7.95,3.28,2.52,50.4,50.4,12.6,-0.18
5126,20.0,-0.36,9.948,20.06,-0.424,9.978,0.0927,-1.21,64.09,-119.6,0.5693,0.2357,7.95,3.29,2.52,50.4,50.4,12.6,-0.18
5127,20.0,-0.345,9.948,20.06,-0.409,9.978,0.0926,-1.16,64.09,-119.6,0.569,0.2363,7.94,3.3,2.52,50.4,50.4,12.6,-0.18
5128,20.0,-0.33,9.948,20.06,-0.394,9.978,0.0924,-1.12,64.09,-119.6,0.5687,0.2369,7.94,3.31,2.52,50.4,50.4,12.6,-0.18
5129,20.0,-0.315,9.948,20.06,-0.379,9.978,0.0923,-1.08,64.09,-119.6,0.5683,0.2375,7.94,3.32,2.52,50.4,50.4,12.6,-0.18
5130,20.0,-0.3,9.948,20.059,-0.364,9.978,0.0922,-1.03,64.09,-119.6,0.568,0.2381,7.93,3.32,2.51,50.4,50.4,12.6,-0.18
5131,20.0,-0.285,9.948,20.059,-0.349,9.978,0.0921,-0.99,64.09,-119.6,0.5676,0.2387,7.93,3.33,2.51,50.4,50.4,12.6,-0.18
5132,20.0,-0.27,9.948,20.059,-0.334,9.978,0.0919,-0.94,64.09,-119.6,0.5673,0.2393,7.92,3.34,2.51,50.4,50.4,12.6,-0.18
5133,20.0,-0.255,9.948,20.059,-0.319,9.978,0.0918,-0.9,64.09,-119.62,0.567,0.2398,7.92,3.35,2.51,50.4,50.4,12.6,-0.18
5134,20.0,-0.24,9.948,20.059,-0.304,9.978,0.0917,-0.86,64.12,-119.62,0.5666,0.2404,7.91,3.36,2.51,50.4,50.4,12.6,-0.18
5135,20.0,-0.225,9.948,20.059,-0.289,9.978,0.0916,-0.83,64.12,-119.62,0.5663,0.241,7.91,3.37,2.51,50.4,50.4,12.6,-0.18
5136,20.0,-0.21,9.948,20.059,-0.274,9.978,0.0914,-0.79,64.12,-119.62,0.566,0.2416,7.9,3.37,2.51,50.4,50.4,12.6,-0.18
5137,20.0,-0.195,9.948,20.059,-0.259,9.978,0.0913,-0.75,64.12,-119.62,0.5656,0.2422,7.9,3.38,2.51,50.4,50.4,12.6,-0.18
5138,20.0,-0.18,9.948,20.058,-0.244,9.978,0.0912,-0.7,64.12,-119.62,0.5653,0.2428,7.89,3.39,2.51,50.4,50.4,12.6,-0.18
5139,20.0,-0.165,9.948,20.058,-0.228,9.978,0.091,-0.66,64.12,-119.62,0.5653,0.2434,7.89,3.4,2.51,50.4,50.4,12.6,0.01
5140,20.0,-0.15,9.948,20.058,-0.213,9.978,0.0908,-0.62,64.12,-119.62,0.5654,0.244,7.89,3.41,2.51,50.4,50.4,12.6,0.03
5141,20.0,-0.135,9.948,20.058,-0.198,9.978,0.0907,-0.57,64.12,-119.62,0.5651,0.2446,7.89,3.42,2.51,50.4,50.4,12.6,-0.16
5142,20.0,-0.12,9.948,20.058,-0.183,9.978,0.0906,-0.53,64.12,-119.62,0.5647,0.2452,7.88,3.42,2.51,50.4,50.4,12.6,-0.18
5143,20.0,-0.105,9.948,20.058,-0.168,9.978,0.0905,-0.48,64.12,-119.62,0.5644,0.2458,7.88,3.43,2.51,50.4,50.4,12.6,-0.18
5144,20.0,-0.09,9.948,20.058,-0.153,9.978,0.0903,-0.44,64.12,-119.62,0.564,0.2464,7.88,3.44,2.5,50.4,50.4,12.6,-0.18
5145,20.0,-0.075,9.948,20.058,-0.138,9.978,0.0902,-0.4,64.12,-119.62,0.5637,0.247,7.87,3.45,2.5,50.4,50.4,12.6,-0.18
5146,20.0,-0.06,9.948,20.057,-0.123,9.978,0.0901,-0.35,64.12,-119.62,0.5634,0.2476,7.87,3.46,2.5,50.4,50.4,12.6,-0.18
5147,20.0,-0.045,9.948,20.057,-0.108,9.978,0.09,-0.31,64.12,-119.62,0.563,0.2482,7.86,3.47,2.5,50.4,50.4,12.6,-0.18
5148,20.0,-0.03,9.948,20.057,-0.093,9.978,0.0899,-0.26,64.12,-119.62,0.5627,0.2488,7.86,3.47,2.5,50.4,50.4,12.6,-0.18
5149,20.0,-0.015,9.948,20.057,-0.078,9.978,0.0897,-0.22,64.12,-119.62,0.5624,0.2494,7.85,3.48,2.5,50.4,50.4,12.6,-0.18
5150,20.0,-0.0,9.948,20.047,-0.063,9.983,0.0854,-0.18,64.14,-119.66,0.5302,0.2818,7.4,3.93,2.5,50.4,50.4,12.6,-0.18
5151,20.0,0.015,9.948,20.057,-0.048,9.978,0.0897,-0.13,64.12,-119.62,0.5625,0.2492,7.85,3.48,2.5,50.4,50.4,12.6,-0.18
5152,20.0,0.03,9.948,20.057,-0.033,9.978,0.0898,-0.09,64.12,-119.62,0.5628,0.2486,7.86,3.47,2.5,50.4,50.4,12.6,-0.18
5153,20.0,0.045,9.948,20.056,-0.017,10.0,0.0987,-0.04,64.18,-119.62,0.498,0.248,6.95,3.46,2.5,50.4,50.4,12.6,-0.18
5154,20.0,0.06,9.948,20.056,-0.002,10.001,0.0989,0.0,64.18,-119.62,0.4971,0.2474,6.94,3.45,2.5,50.4,50.4,12.6,-0.18
5155,20.0,0.075,9.948,20.056,0.013,10.001,0.099,0.04,64.18,-119.62,0.4969,0.2468,6.94,3.45,2.5,50.4,50.4,12.6,-0.18
5156,20.0,0.09,9.948,20.056,0.028,10.001,0.0991,0.09,64.18,-119.62,0.4966,0.2462,6.93,3.44,2.5,50.4,50.4,12.6,-0.18
5157,20.0,0.105,9.948,20.056,0.043,10.001,0.0991,0.13,64.18,-119.62,0.4963,0.2456,6.93,3.43,2.49,50.4,50.4,12.6,-0.18
5158,20.0,0.12,9.948,20.056,0.058,10.001,0.0992,0.18,64.18,-119.62,0.4959,0.245,6.92,3.42,2.49,50.4,50.4,12.6,-0.18
5159,20.0,0.135,9.948,20.056,0.073,10.001,0.0992,0.2,64.18,-119.62,0.4956,0.2444,6.92,3.41,2.49,50.4,50.4,12.6,-0.18
5160,20.0,0.15,9.948,20.058,0.088,9.977,0.0898,0.24,64.12,-119.62,0.5649,0.2438,7.89,3.4,2.49,50.4,50.4,12.6,-0.16
5161,20.0,0.165,9.948,20.058,0.103,9.977,0.0897,0.29,64.12,-119.62,0.5656,0.2432,7.9,3.4,2.49,50.4,50.4,12.6,0.03
5162,20.0,0.18,9.948,20.058,0.118,9.977,0.0897,0.33,64.12,-119.62,0.5653,0.2426,7.89,3.39,2.49,50.4,50.4,12.6,0.01
5163,20.0,0.195,9.948,20.056,0.133,10.002,0.0991,0.37,64.18,-119.62,0.4961,0.242,6.93,3.38,2.49,50.4,50.4,12.6,-0.18
5164,20.0,0.21,9.948,20.056,0.148,10.002,0.0992,0.42,64.18,-119.62,0.4942,0.2414,6.9,3.37,2.49,50.4,50.4,12.6,-0.18
5165,20.0,0.225,9.948,20.056,0.163,10.002,0.0991,0.46,64.18,-119.62,0.4942,0.2408,6.9,3.36,2.49,50.4,50.4,12.6,-0.18
5166,20.0,0.24,9.948,20.056,0.178,10.002,0.099,0.51,64.18,-119.62,0.4939,0.2402,6.9,3.35,2.49,50.4,50.4,12.6,-0.18
5167,20.0,0.255,9.948,20.056,0.194,10.002,0.0988,0.55,64.18,-119.62,0.4935,0.2396,6.89,3.35,2.49,50.4,50.4,12.6,-0.18
5168,20.0,0.27,9.948,20.055,0.209,10.002,0.0987,0.59,64.18,-119.62,0.4932,0.2391,6.89,3.34,2.49,50.4,50.4,12.6,-0.18
5169,20.0,0.285,9.948,20.055,0.224,10.002,0.0985,0.64,64.18,-119.62,0.4929,0.2385,6.88,3.33,2.49,50.4,50.4,12.6,-0.18
5170,20.0,0.3,9.948,20.055,0.239,10.002,0.0983,0.68,64.18,-119.62,0.4925,0.2379,6.88,3.32,2.48,50.4,50.4,12.6,-0.18
